ID;wght;QD1;QD2;QD3;QD4;QD5_1;QD5_2;QD5_3;QD5_4;QD5_5;QD5_6;QD5_7;QD5_99;QD5_ad;QD5_ch;QF1;QF2_1;QF2_5;QF2_97;QF2_99;QF3_1;QF3_2;QF3_3;QF3_4;QF3_5;QF3_6;QF3_7;QF3_8;QF3_97;QF3_99;QF8;QF9_1;QF9_2;QF9_3;QF9_4;QF9_5;QF9_6;QF9_7;QF9_8;QF9_9;QF9_10;QF9_11;QF9_12;QF9_97;QF9_99;QF11;QF12_1_1;QF12_1_2;QF12_1_3;QF12_2_1;QF12_2_2;QF12_2_3;QF12_3_1;QF12_3_2;QF12_3_3;QF12_3_4;QF12_3_5;QF12_3_6;QF12_3_7;QF12_4_1;QF12_4_2;QF12_5_1;QF12_5_2;QF12_5_3;QF12_5_4;QF12_5_5;QF12_6_1;QF12_6_2;QF12_7_1;QF12_97;QF12_99;QF12_98;QF13;QP1_1;QP1_2;QP1_3;QP1_4;QP1_5;QP1_6;QP1_7;QP1_8;QP1_9;QP1_10;QP1_11;QP1_12;QP1_13;QP1_14;QP1_15;QP1_16;QP1_17;QP1_97;QP1_99;QP2_1;QP2_2;QP2_3;QP2_4;QP2_5;QP2_6;QP2_7;QP2_8;QP2_9;QP2_10;QP2_11;QP2_12;QP2_13;QP2_14;QP2_15;QP2_16;QP2_17;QP2_97;QP2_98;QP2_99;QP3_1;QP3_2;QP3_3;QP3_4;QP3_5;QP3_6;QP3_7;QP3_8;QP3_9;QP3_10;QP3_11;QP3_12;QP3_13;QP3_14;QP3_15;QP3_16;QP3_17;QP3_97;QP3_98;QP3_99;QP4;QP5;QP7_1;QP7_2;QP7_3;QP7_4;QP7_5;QP7_6;QP7_7;QP7_8;QP7_99;QP7_97;QP7_98;QP10_1;QP10_2;QP10_3;QP10_4;QP10_5;QP10_6;QP10_7;QP10_8;QP10_9;QP10_10;QS1_1;QS1_2;QS1_3;QS1_4;QS1_5;QS1_7;QS1_8;QS1_10;QS2_1;QS2_3;QS2_5;QS3_9;QS3_11;QK1;QK2;QK3;QK4;QK5;QK6;QK7_1;QK7_2;QK7_3;QD7;QD9;QD9_ISCED;QD10;QD11_1;QD11_2;QD11_4;QD11_5;QD11_6;QD11_7;QD11_8;QD11_9;QD11_10;QD11_99;QD12;QD13
3755;12137.38;0;9;if equal or above 15000;Spanish;0;1;0;0;0;0;0;0;2;-98;2;1;1;0;0;0;0;0;;;0;0;0;0;0;3;1;0;0;0;0;0;1;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;0;0;1;;0;;0;1;0;;1;0;0;;;0;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;4;5;2;3;2;4;5;3;1;2;1;2;4;3;200;2;0;-97;2;1;1;-97;70;4;2;6;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3756;11447.86;1;13;if equal or above 15000;Spanish;0;1;0;0;0;0;0;0;2;-98;2;0;0;0;0;0;0;0;;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;0;;1;1;1;;;1;;0;0;0;1;0;;0;;1;1;-98;;0;0;0;;;0;;0;0;0;0;0;0;;0;;0;;-98;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;1;;;;;;;;3;5;1;1;1;1;4;4;1;1;1;1;5;3;200;3;0;102;1;1;1;-97;73;5;1;6;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3757;5443.0859;0;13;if equal or above 15000;Spanish;1;0;0;0;0;0;0;0;-98;-98;1;1;0;0;0;1;0;0;;;0;1;0;0;0;3;1;1;1;1;0;1;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;1;1;0;;0;;1;1;1;;1;1;0;;;0;;0;0;0;0;1;0;;1;;0;;0;;0;0;0;;;0;;0;0;0;An investment account;3;0;;0;1;0;;0;0;0;0;0;;;0;;;;;;;;5;2;3;2;1;3;3;5;1;1;1;1;5;4;200;3;0;102;1;1;1;1;53;1;6;2;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3758;4692.1211;1;5;if equal or above 15000;Spanish;1;0;0;0;0;0;0;0;-98;-98;1;1;0;0;0;0;1;0;;;0;0;0;0;0;-97;1;0;0;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;0;0;1;;1;;1;;0;;1;0;0;;;1;;0;0;-98;-98;0;;0;;0;1;-98;;0;-98;-98;;;0;;0;0;0;-98;-98;0;;0;;0;;-98;;0;-98;-98;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;3;5;2;2;2;-97;2;5;1;2;1;5;3;5;200;-97;0;100;4;-97;1;-97;31;5;1;2;0;0;0;0;0;0;0;0;0;0;0;Below 15000 euro -bottom 25
3759;5006.5703;1;5;if equal or above 15000;Spanish;0;0;0;0;1;0;0;0;1;-98;1;1;1;0;0;1;0;0;;;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;1;0;0;;0;;1;1;1;;1;0;0;;;0;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;5;3;3;1;1;5;1;5;1;3;1;2;5;3;200;3;0;102;2;0;1;0;37;3;3;2;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3760;5536.6626;1;9;if below 15000;Spanish;0;1;0;0;0;0;0;0;2;-98;2;0;1;0;0;1;1;0;;;0;0;0;0;0;4;0;1;1;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;4;1;0;1;;1;;1;;1;;1;1;0;;;1;;0;0;0;-98;0;;1;;1;1;0;;1;0;-98;;;0;;0;0;0;0;-98;0;;0;;1;;1;;1;0;-98;;;0;;0;0;0;A credit card;3;0;;0;1;0;;0;0;0;0;0;;;0;;;;;;;;2;3;1;2;3;2;3;4;1;3;2;4;2;4;200;3;0;102;2;1;1;0;24;3;3;2;0;1;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3761;1986.2112;0;11;if below 15000;Spanish;0;1;1;0;0;0;0;0;2;2;2;1;1;0;0;0;0;0;;;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;0;1;;1;;1;;0;;1;1;0;;;1;;0;0;0;-98;1;;0;;0;1;-98;;0;0;-98;;;0;;0;0;0;0;-98;1;;0;;0;;-98;;0;0;-98;;;0;;0;0;0;-98;4;0;;0;0;0;;1;0;0;0;0;;;0;;;;;;;;3;5;2;5;2;5;2;3;1;1;1;5;5;4;200;-97;0;-97;-97;1;1;1;43;1;6;2;0;0;1;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3762;1555.4569;1;17;if below 15000;Spanish;0;1;0;0;0;0;0;0;2;-98;1;1;0;0;0;0;0;0;;;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;;;0;0;0;1;1;;0;;0;;0;0;0;;;0;0;0;0;0;;0;;;0;0;0;0;0;0;4;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;0;0;0;;1;;0;1;0;;0;0;0;;;0;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;1;;0;0;0;-98;3;0;;0;0;1;;0;0;0;0;0;;;0;;;;;;;;5;1;5;3;1;4;2;5;5;1;1;1;5;3;200;1;0;202;1;1;1;1;28;4;2;2;0;0;0;0;0;0;0;0;0;0;0;Between 15000 and 47000 euro
3763;4166.4365;1;5;if equal or above 15000;Spanish;0;0;0;0;1;0;0;0;3;-98;3;-97;-97;1;0;1;1;0;;;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;0;;1;1;1;;;1;;0;0;0;0;0;;0;;1;1;-98;;1;0;0;;;0;;0;0;0;0;0;0;;0;;1;;-98;;0;0;0;;;0;;0;0;0;-98;2;0;;0;1;1;;0;0;0;0;0;;;0;;;;;;;;3;2;2;2;3;4;2;5;1;1;1;4;4;4;200;3;0;102;1;1;1;1;23;1;6;9;0;0;0;0;0;0;0;0;0;0;1;Above 47000 euro -top 25
3764;1159.0494;1;15;if equal or above 15000;Spanish;1;0;0;0;0;0;0;0;-98;-98;1;1;0;0;0;0;0;0;;;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;;;0;0;0;1;0;;0;;0;;0;0;0;;;0;0;0;1;0;;0;;;0;0;0;0;0;0;1;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;0;0;0;;1;;1;1;0;;1;0;0;;;0;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;4;4;2;4;2;2;4;3;1;1;2;1;2;5;-97;3;0;-97;-97;-97;1;-97;52;3;3;7;0;0;0;0;0;0;0;0;0;0;0;Between 15000 and 47000 euro
3765;2723.9753;1;8;if equal or above 15000;Spanish;0;1;0;1;0;0;0;0;3;-98;2;1;0;0;0;0;1;0;;;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;1;0;0;;0;;1;1;1;;1;1;0;;;0;;0;0;0;0;0;0;;0;;0;;1;;0;1;0;;;0;;0;0;0;Stocks and shares;1;1;;0;0;0;;0;0;0;0;0;;;0;;;;;;;;3;5;3;3;2;3;4;3;1;1;1;4;4;4;200;3;0;102;3;1;1;0;47;2;5;2;0;0;0;0;0;0;0;0;0;0;1;Refuse to answer
3766;5055.7998;1;10;if equal or above 15000;Spanish;0;1;1;1;0;0;0;0;4;1;2;1;0;0;0;0;1;0;;;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;;;1;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;0;;1;1;1;;;1;;0;0;0;0;0;;0;;0;1;-98;;0;0;0;;;0;;0;0;0;0;0;0;;0;;0;;-98;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;5;2;5;2;1;1;1;5;1;1;1;1;5;3;200;3;0;102;1;1;1;0;50;1;6;2;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3767;9554.8955;0;1;if equal or above 15000;Spanish;1;0;0;0;0;0;0;0;-98;-98;1;0;0;0;0;0;1;0;;;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;4;1;1;1;;1;;1;;1;;1;1;1;;;0;;0;0;0;0;0;;0;;1;1;0;;0;0;0;;;-98;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;-98;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;5;2;4;2;3;1;2;5;1;2;1;2;5;3;175;1;0;-97;-97;1;1;1;30;3;3;2;0;0;0;0;0;0;0;1;0;0;0;Below 15000 euro -bottom 25
3768;6588.4902;1;13;if equal or above 15000;Spanish;0;1;1;0;0;0;0;0;2;2;2;1;0;0;0;0;1;0;;;0;0;0;0;0;5;1;0;0;0;0;0;0;1;0;;;0;0;0;1;1;;0;;0;;0;0;0;;;0;0;0;0;0;;0;;;0;0;0;0;0;0;4;1;1;1;;1;;1;;0;;1;1;1;;;1;;0;0;0;0;0;;1;;1;1;-98;;1;0;0;;;0;;0;0;0;0;0;0;;0;;0;;-98;;1;0;0;;;0;;0;0;0;-98;1;0;;0;0;1;;0;0;0;0;0;;;0;;;;;;;;3;2;4;5;2;1;2;1;3;2;1;2;4;4;200;1;0;-97;4;1;1;1;46;3;3;2;0;0;0;0;0;0;0;0;0;0;0;Below 15000 euro -bottom 25
3769;4077.4128;0;14;if equal or above 15000;Spanish;0;1;0;0;0;0;0;0;2;-98;1;1;0;0;0;0;1;0;;;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;0;0;0;;1;;0;1;0;;1;0;0;;;0;;0;0;0;0;0;0;;1;;1;;0;;0;0;0;;;0;;0;0;0;An unsecured bank loan;1;0;;0;0;1;;0;0;0;0;0;;;0;;;;;;;;3;3;3;4;2;2;2;5;1;3;1;1;3;4;200;3;0;-97;3;1;1;1;40;1;6;2;0;0;0;0;0;0;0;0;0;0;1;Below 15000 euro -bottom 25
3770;5921.2363;0;10;if equal or above 15000;Spanish;0;1;1;0;0;0;0;0;2;1;2;1;0;0;0;0;1;0;;;0;0;1;0;0;2;1;0;1;0;0;1;1;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;1;1;1;;0;;1;1;1;;1;0;0;;;0;;0;0;0;0;0;0;;0;;1;;1;;0;0;0;;;0;;0;0;0;A credit card;1;0;;0;0;1;;1;0;0;0;0;;;0;;;;;;;;4;4;4;3;3;5;3;5;1;2;1;1;5;3;200;3;0;102;2;1;1;1;53;1;6;1;0;0;0;0;0;0;0;0;0;0;1;Above 47000 euro -top 25
3771;2773.6318;0;11;if equal or above 15000;Spanish;1;0;0;0;0;0;0;0;-98;-98;1;0;0;0;0;0;0;0;;;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;;;1;0;0;1;0;;0;;0;;1;0;0;;;0;0;0;0;0;;0;;;0;0;0;0;0;0;2;1;1;1;;1;;1;;1;;1;1;1;;;0;;0;0;0;0;0;;0;;0;1;0;;0;0;0;;;-98;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;-98;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;5;5;3;5;3;1;5;6;1;1;1;2;2;5;250;2;0;-97;2;1;1;-97;79;5;1;4;0;0;0;0;0;0;0;0;0;0;1;Below 15000 euro -bottom 25
3772;560.43994;1;6;if below 15000;Spanish;0;0;0;0;1;0;0;0;5;-98;3;0;0;0;0;0;0;0;;;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;0;;1;1;1;;;1;;0;0;0;0;0;;0;;1;1;-98;;0;0;0;;;0;;0;0;0;0;0;0;;0;;0;;-98;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;5;3;3;2;5;3;2;5;1;1;1;1;5;3;200;3;0;98;1;1;1;0;24;2;5;1;0;0;0;1;0;0;0;0;0;0;1;Above 47000 euro -top 25
3773;2108.1873;0;6;if equal or above 15000;Spanish;0;0;0;0;1;0;0;0;5;-98;3;-97;0;0;0;1;0;1;;;0;0;0;0;0;3;1;0;1;0;1;0;1;1;1;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;0;1;;1;;1;;0;;1;1;0;;;1;;0;0;0;-98;0;;0;;0;1;-98;;0;0;-98;;;0;;0;0;0;0;-98;0;;0;;0;;-98;;0;0;-98;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;3;3;1;3;2;3;3;5;1;2;1;4;2;5;250;3;0;-97;1;1;1;-97;22;4;2;2;0;0;0;0;0;0;0;0;0;0;1;Do not know
3774;1065.3352;0;17;if equal or above 15000;Spanish;0;0;0;1;0;0;0;0;3;-98;1;1;0;0;0;0;0;0;;;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;;;0;0;0;1;0;;0;;0;;1;0;0;;;0;0;0;0;0;;0;;;0;0;0;0;0;0;3;0;0;1;;1;;1;;0;;1;1;0;;;0;;0;0;-98;-98;0;;1;;1;1;-98;;1;0;-98;;;-98;;0;0;0;-98;-98;0;;0;;0;;-98;;0;0;-98;;;-98;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;5;5;1;5;1;1;1;1;1;1;1;1;1;3;200;1;0;-97;1;1;1;-97;46;4;2;2;0;0;0;0;0;0;0;0;0;0;0;Below 15000 euro -bottom 25
3775;6201.8525;1;13;if equal or above 15000;Spanish;0;1;1;0;0;0;0;0;2;2;2;0;0;0;0;0;1;0;;;0;0;1;0;0;2;1;0;1;0;1;1;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;1;0;1;;0;;1;1;1;;0;0;1;;;0;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;2;3;3;1;1;5;2;5;1;1;1;4;5;2;200;3;0;102;1;1;1;1;49;1;6;2;0;0;0;0;0;0;0;0;0;0;1;Above 47000 euro -top 25
3776;2333.8127;1;8;if below 15000;Spanish;0;1;0;1;0;0;0;0;3;-98;2;1;0;0;0;0;0;0;;;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;0;;;1;;0;0;1;0;1;;1;;1;1;0;;1;0;-98;;;0;;0;0;0;0;0;0;;0;;0;;0;;0;0;-98;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;5;3;3;4;2;2;2;2;1;2;1;1;5;3;200;3;0;102;1;1;1;1;49;2;5;2;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3777;4808.0649;1;5;if equal or above 15000;Spanish;0;0;0;0;1;0;0;0;4;-98;3;1;1;0;0;1;1;0;;;0;0;0;0;0;6;0;0;0;1;1;1;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;3;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;0;0;0;;0;;0;1;0;;0;0;0;;;0;;0;0;0;0;0;0;;0;;0;;0;;1;0;0;;;0;;0;0;0;-98;1;1;;0;0;0;;0;0;0;0;0;;;0;;;;;;;;5;2;4;5;2;1;2;5;2;1;1;3;5;2;200;3;0;102;1;1;1;1;19;3;3;5;0;0;1;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3778;1879.374;0;11;if below 15000;Spanish;0;0;0;0;1;0;0;0;3;-98;2;0;1;0;0;1;1;0;;;0;0;0;0;0;5;0;0;1;0;0;1;0;0;1;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;0;0;0;;0;;0;1;0;;0;0;0;;;0;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;5;3;5;5;1;1;5;6;1;1;1;1;4;3;200;3;0;-97;-97;0;1;-97;25;1;6;9;0;0;0;0;0;0;0;0;0;0;1;Above 47000 euro -top 25
3779;6019.2803;1;10;if equal or above 15000;Spanish;0;1;0;0;0;0;0;0;2;-98;2;1;0;0;0;0;0;0;;;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;0;0;1;;0;;1;1;0;;0;0;0;;;0;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;2;5;4;2;1;1;1;4;1;1;1;5;5;3;200;3;0;102;1;1;1;1;64;3;3;6;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3780;768.18652;0;6;if equal or above 15000;Spanish;0;1;1;0;0;0;0;0;2;2;2;1;1;0;0;1;1;0;;;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;0;0;1;;0;;1;1;1;;0;1;0;;;0;;0;0;0;0;0;0;;0;;1;;1;;0;0;0;;;0;;0;0;0;0;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;5;3;3;4;3;1;2;3;1;1;1;2;4;3;166;3;0;120;1;1;1;1;48;1;6;2;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3781;945.19897;1;6;if equal or above 15000;Spanish;0;0;0;0;1;0;1;0;4;-98;2;1;1;0;0;1;1;0;;;0;0;1;0;0;3;1;0;1;0;0;0;0;1;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;0;1;;1;;1;;0;;1;0;0;;;1;;0;0;0;-98;0;;0;;0;1;-98;;0;-98;-98;;;0;;0;0;0;0;-98;0;;0;;0;;-98;;0;-98;-98;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;3;2;3;4;1;2;2;4;1;2;2;2;4;3;200;3;0;102;2;0;1;1;33;1;6;2;0;0;0;0;0;0;0;1;0;0;0;Between 15000 and 47000 euro
3782;7412.896;1;1;if equal or above 15000;Spanish;1;0;0;0;0;0;0;0;-98;-98;1;1;1;0;0;0;0;0;;;0;0;0;0;0;3;1;0;0;0;0;0;1;0;0;;;0;0;0;1;1;;0;;0;;1;0;0;;;0;0;0;0;0;;0;;;0;0;0;0;0;0;3;1;1;1;;1;;1;;0;;1;1;1;;;1;;0;0;0;0;0;;0;;1;1;-98;;0;0;0;;;0;;0;0;0;0;0;0;;1;;1;;-98;;1;0;0;;;0;;0;0;0;A credit card;3;0;;0;0;0;;1;0;0;0;0;;;0;;;;;;;;3;2;3;4;3;2;2;5;1;2;1;3;3;4;200;3;0;102;1;1;1;-97;36;2;5;7;0;0;0;0;0;0;0;0;0;0;1;Below 15000 euro -bottom 25
3783;3727.196;1;5;if equal or above 15000;Spanish;0;1;0;0;0;0;0;0;2;-98;2;1;1;0;0;0;1;0;;;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;1;1;0;;0;;1;1;1;;1;0;0;;;0;;0;0;0;0;1;0;;0;;0;;1;;0;0;0;;;0;;0;0;0;An investment account;1;0;;0;0;0;;1;0;0;0;0;;;0;;;;;;;;1;3;2;2;2;4;2;5;1;1;1;2;5;3;200;3;0;120;3;1;1;1;60;2;5;2;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3784;5611.9009;1;1;if equal or above 15000;Spanish;0;0;0;0;1;0;0;0;3;-98;2;1;0;0;0;1;1;0;;;0;0;0;0;0;4;1;1;1;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;2;1;1;1;;1;;1;;0;;1;1;1;;;1;;0;0;0;0;0;;0;;0;1;-98;;0;0;0;;;0;;0;0;0;0;0;0;;0;;0;;-98;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;4;2;3;3;2;4;5;5;1;1;1;2;4;3;200;3;0;102;1;1;1;1;21;3;3;9;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3785;3470.2109;1;5;if equal or above 15000;Spanish;1;0;0;0;0;0;0;0;-98;-98;1;1;0;0;0;0;0;0;;;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;;;0;0;0;0;-98;;-98;;-98;;-98;-98;-98;;;-98;-98;-98;-98;-98;;-98;;;-98;-98;-98;-98;-98;1;1;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;1;0;1;;0;;1;1;0;;-97;1;0;;;0;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;3;1;1;2;1;3;1;4;1;1;1;3;1;3;200;2;0;100;4;1;1;1;46;1;6;1;0;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
3786;3677.186;1;2;if below 15000;Spanish;0;1;0;1;0;0;0;0;3;-98;3;1;1;0;0;0;1;0;;;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;;;0;0;0;1;1;;0;;0;;0;0;0;;;0;0;0;0;0;;0;;;0;0;0;0;0;0;5;1;1;1;;1;;1;;1;;1;1;1;;;1;;0;0;0;0;0;;0;;1;1;1;;0;0;0;;;0;;0;0;0;0;0;0;;0;;0;;0;;0;0;0;;;0;;0;0;0;-98;-98;-98;;-98;-98;-98;;-98;-98;0;0;1;;;0;;;;;;;;4;2;4;4;2;2;3;4;1;2;1;2;5;2;200;3;0;102;2;1;1;1;58;4;2;2;1;0;0;0;0;0;0;0;0;0;1;Between 15000 and 47000 euro
